celebrity,image,class,confidence,prediction_time
pins_Keanu-Reeves,Keanu-Reeves126_1970,person,tensor([0.8881]),0.2676973342895508
pins_Keanu-Reeves,Keanu-Reeves25_2065,person,tensor([0.8969]),0.2556450366973877
pins_Keanu-Reeves,Keanu-Reeves226_2051,person,tensor([0.3710]),0.250380277633667
pins_Keanu-Reeves,Keanu-Reeves129_1976,person,tensor([0.9177]),0.26848506927490234
pins_Keanu-Reeves,Keanu-Reeves129_1976,person,tensor([0.4429]),0.26848506927490234
pins_Keanu-Reeves,Keanu-Reeves111_1959,person,tensor([0.7613]),0.2546958923339844
pins_Keanu-Reeves,Keanu-Reeves220_2046,person,tensor([0.8788]),0.248276948928833
pins_Keanu-Reeves,Keanu-Reeves29_2067,person,tensor([0.8997]),0.24923181533813477
pins_Keanu-Reeves,Keanu-Reeves129_1978,person,tensor([0.9343]),0.24935197830200195
pins_Keanu-Reeves,Keanu-Reeves215_2042,person,tensor([0.8565]),0.2512550354003906
pins_Keanu-Reeves,Keanu-Reeves124_1969,person,tensor([0.9038]),0.25191450119018555
pins_Keanu-Reeves,Keanu-Reeves118_1963,person,tensor([0.9446]),0.251434326171875
pins_Keanu-Reeves,Keanu-Reeves48_2082,person,tensor([0.9387]),0.2640695571899414
pins_Keanu-Reeves,Keanu-Reeves241_2058,person,tensor([0.3793]),0.2513408660888672
pins_Keanu-Reeves,Keanu-Reeves241_2058,dog,tensor([0.3074]),0.2513408660888672
pins_Keanu-Reeves,Keanu-Reeves21_2038,person,tensor([0.9092]),0.2504005432128906
pins_Keanu-Reeves,Keanu-Reeves3_2068,person,tensor([0.8707]),0.2460954189300537
pins_Keanu-Reeves,Keanu-Reeves52_2085,person,tensor([0.8512]),0.2663083076477051
pins_Keanu-Reeves,Keanu-Reeves41_2078,person,tensor([0.9350]),0.25305604934692383
pins_Keanu-Reeves,Keanu-Reeves49_2083,person,tensor([0.9457]),0.24810051918029785
pins_Keanu-Reeves,Keanu-Reeves33_2070,person,tensor([0.9429]),0.24947571754455566
pins_Keanu-Reeves,Keanu-Reeves4_2076,person,tensor([0.8126]),0.2529010772705078
pins_Keanu-Reeves,Keanu-Reeves177_2018,person,tensor([0.9020]),0.24830389022827148
pins_Keanu-Reeves,Keanu-Reeves189_2025,person,tensor([0.9413]),0.25433349609375
pins_Keanu-Reeves,Keanu-Reeves17_2013,person,tensor([0.7985]),0.25226306915283203
pins_Keanu-Reeves,Keanu-Reeves17_2013,person,tensor([0.3320]),0.25226306915283203
pins_Keanu-Reeves,Keanu-Reeves180_2020,person,tensor([0.7928]),0.253664493560791
pins_Keanu-Reeves,Keanu-Reeves9_2106,person,tensor([0.8019]),0.25259852409362793
pins_Keanu-Reeves,Keanu-Reeves55_2086,person,tensor([0.9037]),0.255206823348999
pins_Keanu-Reeves,Keanu-Reeves98_2110,person,tensor([0.7409]),0.24811029434204102
pins_Keanu-Reeves,Keanu-Reeves98_2110,person,tensor([0.7280]),0.24811029434204102
pins_Keanu-Reeves,Keanu-Reeves134_1983,person,tensor([0.9327]),0.2526206970214844
pins_Keanu-Reeves,Keanu-Reeves160_2008,person,tensor([0.9250]),0.26837801933288574
pins_Keanu-Reeves,Keanu-Reeves198_2028,person,tensor([0.9527]),0.26187562942504883
pins_alycia-dabnem-carey,alycia-dabnem-carey146_42,person,tensor([0.9417]),0.35501575469970703
pins_alycia-dabnem-carey,alycia-dabnem-carey246_145,person,tensor([0.9530]),0.25450825691223145
pins_alycia-dabnem-carey,alycia-dabnem-carey33_155,person,tensor([0.9537]),0.24163460731506348
pins_alycia-dabnem-carey,alycia-dabnem-carey226_128,person,tensor([0.8526]),0.25578975677490234
pins_alycia-dabnem-carey,alycia-dabnem-carey169_63,person,tensor([0.8988]),0.2634239196777344
pins_alycia-dabnem-carey,alycia-dabnem-carey223_121,person,tensor([0.9389]),0.26207828521728516
pins_alycia-dabnem-carey,alycia-dabnem-carey137_36,person,tensor([0.8685]),0.2577807903289795
pins_alycia-dabnem-carey,alycia-dabnem-carey137_36,person,tensor([0.2780]),0.2577807903289795
pins_alycia-dabnem-carey,alycia-dabnem-carey161_57,person,tensor([0.6571]),0.267225980758667
pins_alycia-dabnem-carey,alycia-dabnem-carey42_163,person,tensor([0.9382]),0.2655000686645508
pins_alycia-dabnem-carey,alycia-dabnem-carey81_193,person,tensor([0.9455]),0.2887392044067383
pins_alycia-dabnem-carey,alycia-dabnem-carey149_45,person,tensor([0.9406]),0.25234055519104004
pins_alycia-dabnem-carey,alycia-dabnem-carey48_167,person,tensor([0.4117]),0.24978423118591309
pins_alycia-dabnem-carey,alycia-dabnem-carey84_195,person,tensor([0.6728]),0.2687671184539795
pins_alycia-dabnem-carey,alycia-dabnem-carey84_195,person,tensor([0.4083]),0.2687671184539795
pins_alycia-dabnem-carey,alycia-dabnem-carey13_30,person,tensor([0.9422]),0.25601911544799805
pins_alycia-dabnem-carey,alycia-dabnem-carey249_147,person,tensor([0.9505]),0.25639915466308594
pins_alycia-dabnem-carey,alycia-dabnem-carey130_31,person,tensor([0.9508]),0.26465892791748047
pins_alycia-dabnem-carey,alycia-dabnem-carey17_64,person,tensor([0.9501]),0.23828530311584473
pins_alycia-dabnem-carey,alycia-dabnem-carey226_130,person,tensor([0.8836]),0.24969983100891113
pins_alycia-dabnem-carey,alycia-dabnem-carey150_46,person,tensor([0.8169]),0.26254701614379883
pins_alycia-dabnem-carey,alycia-dabnem-carey150_46,person,tensor([0.2631]),0.26254701614379883
pins_alycia-dabnem-carey,alycia-dabnem-carey63_179,person,tensor([0.8998]),0.25179314613342285
pins_alycia-dabnem-carey,alycia-dabnem-carey108_11,person,tensor([0.7715]),0.26050686836242676
pins_alycia-dabnem-carey,alycia-dabnem-carey4_160,person,tensor([0.6944]),0.2781050205230713
pins_alycia-dabnem-carey,alycia-dabnem-carey99_210,person,tensor([0.9413]),0.2556881904602051
pins_alycia-dabnem-carey,alycia-dabnem-carey22_115,person,tensor([0.9518]),0.2543306350708008
pins_alycia-dabnem-carey,alycia-dabnem-carey101_4,person,tensor([0.9387]),0.2515418529510498
pins_alycia-dabnem-carey,alycia-dabnem-carey83_194,person,tensor([0.9297]),0.25132322311401367
pins_alycia-dabnem-carey,alycia-dabnem-carey104_7,person,tensor([0.9373]),0.2720026969909668
pins_alycia-dabnem-carey,alycia-dabnem-carey209_104,person,tensor([0.9485]),0.25368237495422363
pins_alycia-dabnem-carey,alycia-dabnem-carey155_50,person,tensor([0.9460]),0.25521206855773926
pins_alycia-dabnem-carey,alycia-dabnem-carey159_54,person,tensor([0.9046]),0.25473618507385254
pins_alycia-dabnem-carey,alycia-dabnem-carey197_88,person,tensor([0.9495]),0.25656557083129883
pins_alycia-dabnem-carey,alycia-dabnem-carey61_178,person,tensor([0.9414]),0.25656604766845703
pins_alycia-dabnem-carey,alycia-dabnem-carey185_79,person,tensor([0.9160]),0.25171446800231934
pins_alycia-dabnem-carey,alycia-dabnem-carey214_110,person,tensor([0.9218]),0.2586781978607178
pins_alycia-dabnem-carey,alycia-dabnem-carey216_111,person,tensor([0.9479]),0.2539811134338379
pins_alycia-dabnem-carey,alycia-dabnem-carey21_105,person,tensor([0.9565]),0.25349974632263184
pins_alycia-dabnem-carey,alycia-dabnem-carey16_55,person,tensor([0.8808]),0.25112199783325195
pins_alycia-dabnem-carey,alycia-dabnem-carey170_65,person,tensor([0.9494]),0.2531466484069824
pins_alycia-dabnem-carey,alycia-dabnem-carey212_108,person,tensor([0.9483]),0.25159621238708496
pins_alycia-dabnem-carey,alycia-dabnem-carey0_0,person,tensor([0.9539]),0.25799560546875
pins_alycia-dabnem-carey,alycia-dabnem-carey156_51,person,tensor([0.7961]),0.25383901596069336
pins_alycia-dabnem-carey,alycia-dabnem-carey68_183,person,tensor([0.9445]),0.24513721466064453
pins_alycia-dabnem-carey,alycia-dabnem-carey194_87,person,tensor([0.9573]),0.2566401958465576
pins_alycia-dabnem-carey,alycia-dabnem-carey122_23,person,tensor([0.9335]),0.24832916259765625
pins_alycia-dabnem-carey,alycia-dabnem-carey243_144,person,tensor([0.9443]),0.24917936325073242
pins_alycia-dabnem-carey,alycia-dabnem-carey208_103,person,tensor([0.9424]),0.2465968132019043
pins_alycia-dabnem-carey,alycia-dabnem-carey223_122,person,tensor([0.8584]),0.24466419219970703
pins_alycia-dabnem-carey,alycia-dabnem-carey223_122,person,tensor([0.7873]),0.24466419219970703
pins_alycia-dabnem-carey,alycia-dabnem-carey3_152,person,tensor([0.9566]),0.25933384895324707
pins_alycia-dabnem-carey,alycia-dabnem-carey183_77,person,tensor([0.9211]),0.2565886974334717
pins_alycia-dabnem-carey,alycia-dabnem-carey183_77,teddy bear,tensor([0.4855]),0.2565886974334717
pins_alycia-dabnem-carey,alycia-dabnem-carey86_197,person,tensor([0.9398]),0.25113582611083984
pins_alycia-dabnem-carey,alycia-dabnem-carey178_72,person,tensor([0.9544]),0.2679438591003418
pins_alycia-dabnem-carey,alycia-dabnem-carey199_90,person,tensor([0.9359]),0.2723562717437744
pins_alycia-dabnem-carey,alycia-dabnem-carey14_39,person,tensor([0.8652]),0.26062870025634766
pins_alycia-dabnem-carey,alycia-dabnem-carey186_80,person,tensor([0.9200]),0.2512779235839844
pins_alycia-dabnem-carey,alycia-dabnem-carey226_125,person,tensor([0.8819]),0.25757312774658203
pins_alycia-dabnem-carey,alycia-dabnem-carey210_106,person,tensor([0.9170]),0.2473161220550537
pins_alycia-dabnem-carey,alycia-dabnem-carey220_116,person,tensor([0.8907]),0.252394437789917
pins_alycia-dabnem-carey,alycia-dabnem-carey102_5,person,tensor([0.9504]),0.25504088401794434
pins_alycia-dabnem-carey,alycia-dabnem-carey44_164,person,tensor([0.9497]),0.24847054481506348
pins_alycia-dabnem-carey,alycia-dabnem-carey40_161,person,tensor([0.9298]),0.25623393058776855
pins_alycia-dabnem-carey,alycia-dabnem-carey69_184,person,tensor([0.8500]),0.2621278762817383
pins_alycia-dabnem-carey,alycia-dabnem-carey208_101,person,tensor([0.9327]),0.2546117305755615
pins_alycia-dabnem-carey,alycia-dabnem-carey204_96,person,tensor([0.6895]),0.2543797492980957
pins_alycia-dabnem-carey,alycia-dabnem-carey193_86,person,tensor([0.9547]),0.2823374271392822
pins_alycia-dabnem-carey,alycia-dabnem-carey218_113,person,tensor([0.4796]),0.2449643611907959
pins_alycia-dabnem-carey,alycia-dabnem-carey98_209,person,tensor([0.9102]),0.2670714855194092
pins_alycia-dabnem-carey,alycia-dabnem-carey228_133,person,tensor([0.9426]),0.27716708183288574
pins_alycia-dabnem-carey,alycia-dabnem-carey233_139,person,tensor([0.9331]),0.24587750434875488
pins_alycia-dabnem-carey,alycia-dabnem-carey93_204,person,tensor([0.9558]),0.24780821800231934
pins_alycia-dabnem-carey,alycia-dabnem-carey24_141,person,tensor([0.9399]),0.24961447715759277
pins_alycia-dabnem-carey,alycia-dabnem-carey20_92,person,tensor([0.9379]),0.22227811813354492
pins_alycia-dabnem-carey,alycia-dabnem-carey121_22,person,tensor([0.9424]),0.2507307529449463
pins_alycia-dabnem-carey,alycia-dabnem-carey226_129,person,tensor([0.9115]),0.24780607223510742
pins_alycia-dabnem-carey,alycia-dabnem-carey213_109,person,tensor([0.9343]),0.23637771606445312
pins_alycia-dabnem-carey,alycia-dabnem-carey133_33,person,tensor([0.9308]),0.25105857849121094
pins_alycia-dabnem-carey,alycia-dabnem-carey55_173,person,tensor([0.6896]),0.2494208812713623
pins_alycia-dabnem-carey,alycia-dabnem-carey70_186,person,tensor([0.9374]),0.2627592086791992
pins_alycia-dabnem-carey,alycia-dabnem-carey129_29,person,tensor([0.9582]),0.2511007785797119
pins_alycia-dabnem-carey,alycia-dabnem-carey91_202,person,tensor([0.9375]),0.25102829933166504
pins_alycia-dabnem-carey,alycia-dabnem-carey143_41,person,tensor([0.8572]),0.25128793716430664
pins_alycia-dabnem-carey,alycia-dabnem-carey140_40,person,tensor([0.8787]),0.25106072425842285
pins_alycia-dabnem-carey,alycia-dabnem-carey152_47,person,tensor([0.8819]),0.2644386291503906
pins_alycia-dabnem-carey,alycia-dabnem-carey180_74,person,tensor([0.4694]),0.2819678783416748
pins_alycia-dabnem-carey,alycia-dabnem-carey180_74,person,tensor([0.3503]),0.2819678783416748
pins_alycia-dabnem-carey,alycia-dabnem-carey162_58,person,tensor([0.9433]),0.24977350234985352
pins_alycia-dabnem-carey,alycia-dabnem-carey58_175,person,tensor([0.9565]),0.25389742851257324
pins_alycia-dabnem-carey,alycia-dabnem-carey53_171,person,tensor([0.9470]),0.2721879482269287
pins_alycia-dabnem-carey,alycia-dabnem-carey41_162,person,tensor([0.9494]),0.25431156158447266
pins_alycia-dabnem-carey,alycia-dabnem-carey31_154,person,tensor([0.9517]),0.2705056667327881
pins_alycia-dabnem-carey,alycia-dabnem-carey12_20,person,tensor([0.8594]),0.24812102317810059
pins_alycia-dabnem-carey,alycia-dabnem-carey112_15,person,tensor([0.9433]),0.24988722801208496
pins_alycia-dabnem-carey,alycia-dabnem-carey30_153,person,tensor([0.9249]),0.24887728691101074
pins_alycia-dabnem-carey,alycia-dabnem-carey230_136,person,tensor([0.9163]),0.35991454124450684
pins_alycia-dabnem-carey,alycia-dabnem-carey128_28,person,tensor([0.9214]),0.2618439197540283
pins_alycia-dabnem-carey,alycia-dabnem-carey226_131,person,tensor([0.7931]),0.2572159767150879
pins_alycia-dabnem-carey,alycia-dabnem-carey50_169,person,tensor([0.9424]),0.2622978687286377
pins_alycia-dabnem-carey,alycia-dabnem-carey226_127,person,tensor([0.8140]),0.2541968822479248
pins_alycia-dabnem-carey,alycia-dabnem-carey59_176,person,tensor([0.9036]),0.2563650608062744
pins_alycia-dabnem-carey,alycia-dabnem-carey26_149,person,tensor([0.8940]),0.25220441818237305
pins_alycia-dabnem-carey,alycia-dabnem-carey224_123,person,tensor([0.9541]),0.25161099433898926
pins_alycia-dabnem-carey,alycia-dabnem-carey223_120,person,tensor([0.9368]),0.2537672519683838
pins_alycia-dabnem-carey,alycia-dabnem-carey187_81,person,tensor([0.9433]),0.27199745178222656
pins_alycia-dabnem-carey,alycia-dabnem-carey167_61,person,tensor([0.8923]),0.2483534812927246
pins_alycia-dabnem-carey,alycia-dabnem-carey223_119,person,tensor([0.9432]),0.24988722801208496
pins_alycia-dabnem-carey,alycia-dabnem-carey115_17,person,tensor([0.9320]),0.26392436027526855
pins_alycia-dabnem-carey,alycia-dabnem-carey34_156,person,tensor([0.9527]),0.24459290504455566
pins_alycia-dabnem-carey,alycia-dabnem-carey103_6,person,tensor([0.9306]),0.25815582275390625
pins_alycia-dabnem-carey,alycia-dabnem-carey97_208,person,tensor([0.9541]),0.25454258918762207
pins_alycia-dabnem-carey,alycia-dabnem-carey9_200,person,tensor([0.8967]),0.23902130126953125
pins_alycia-dabnem-carey,alycia-dabnem-carey64_180,person,tensor([0.9525]),0.24908852577209473
pins_alycia-dabnem-carey,alycia-dabnem-carey96_207,person,tensor([0.4505]),0.2523493766784668
pins_alycia-dabnem-carey,alycia-dabnem-carey206_98,person,tensor([0.9495]),0.25357890129089355
pins_alycia-dabnem-carey,alycia-dabnem-carey51_170,person,tensor([0.9167]),0.25317883491516113
pins_alycia-dabnem-carey,alycia-dabnem-carey160_56,person,tensor([0.5752]),0.2551140785217285
pins_alycia-dabnem-carey,alycia-dabnem-carey225_124,person,tensor([0.8528]),0.23338913917541504
pins_alycia-dabnem-carey,alycia-dabnem-carey191_84,person,tensor([0.9012]),0.25611233711242676
pins_alycia-dabnem-carey,alycia-dabnem-carey80_192,person,tensor([0.9431]),0.2609224319458008
pins_alycia-dabnem-carey,alycia-dabnem-carey198_89,person,tensor([0.4880]),0.26250267028808594
pins_alycia-dabnem-carey,alycia-dabnem-carey127_27,person,tensor([0.9409]),0.25369715690612793
pins_alycia-dabnem-carey,alycia-dabnem-carey205_97,person,tensor([0.9525]),0.26184749603271484
pins_alycia-dabnem-carey,alycia-dabnem-carey190_83,person,tensor([0.8819]),0.26770472526550293
pins_alycia-dabnem-carey,alycia-dabnem-carey47_166,person,tensor([0.9468]),0.21084976196289062
pins_alycia-dabnem-carey,alycia-dabnem-carey181_75,person,tensor([0.9400]),0.25313615798950195
pins_alycia-dabnem-carey,alycia-dabnem-carey110_14,person,tensor([0.8788]),0.25731635093688965
pins_alycia-dabnem-carey,alycia-dabnem-carey221_117,car,tensor([0.4200]),0.2528266906738281
pins_alycia-dabnem-carey,alycia-dabnem-carey65_181,person,tensor([0.9372]),0.24994444847106934
pins_alycia-dabnem-carey,alycia-dabnem-carey11_13,person,tensor([0.9552]),0.2611253261566162
pins_alycia-dabnem-carey,alycia-dabnem-carey175_69,person,tensor([0.9400]),0.25131726264953613
pins_alycia-dabnem-carey,alycia-dabnem-carey231_137,person,tensor([0.7831]),0.251833438873291
pins_alycia-dabnem-carey,alycia-dabnem-carey66_182,person,tensor([0.9502]),0.25168681144714355
pins_alycia-dabnem-carey,alycia-dabnem-carey23_135,person,tensor([0.9094]),0.2534644603729248
pins_alycia-dabnem-carey,alycia-dabnem-carey184_78,person,tensor([0.9520]),0.26060914993286133
pins_alycia-dabnem-carey,alycia-dabnem-carey226_126,person,tensor([0.4464]),0.2514326572418213
pins_alycia-dabnem-carey,alycia-dabnem-carey203_95,person,tensor([0.9289]),0.2545926570892334
pins_alycia-dabnem-carey,alycia-dabnem-carey203_95,banana,tensor([0.8100]),0.2545926570892334
pins_alycia-dabnem-carey,alycia-dabnem-carey134_34,person,tensor([0.9503]),0.24886298179626465
pins_alycia-dabnem-carey,alycia-dabnem-carey54_172,person,tensor([0.9326]),0.2714376449584961
pins_alycia-dabnem-carey,alycia-dabnem-carey177_71,person,tensor([0.9076]),0.22305560111999512
pins_alycia-dabnem-carey,alycia-dabnem-carey106_9,person,tensor([0.9225]),0.252147912979126
pins_alycia-dabnem-carey,alycia-dabnem-carey211_107,person,tensor([0.9529]),0.1917858123779297
pins_alycia-dabnem-carey,alycia-dabnem-carey45_165,person,tensor([0.8900]),0.27086305618286133
pins_alycia-dabnem-carey,alycia-dabnem-carey85_196,person,tensor([0.9487]),0.25176072120666504
pins_alycia-dabnem-carey,alycia-dabnem-carey131_32,person,tensor([0.9487]),0.22731328010559082
pins_alycia-dabnem-carey,alycia-dabnem-carey2_91,person,tensor([0.9248]),0.2541038990020752
pins_alycia-dabnem-carey,alycia-dabnem-carey136_35,person,tensor([0.9453]),0.2640495300292969
pins_alycia-dabnem-carey,alycia-dabnem-carey138_37,person,tensor([0.9556]),0.25411391258239746
pins_alycia-dabnem-carey,alycia-dabnem-carey217_112,person,tensor([0.4599]),0.21584558486938477
pins_alycia-dabnem-carey,alycia-dabnem-carey200_93,person,tensor([0.9487]),0.2589423656463623
pins_alycia-dabnem-carey,alycia-dabnem-carey229_134,person,tensor([0.8416]),0.25177884101867676
pins_alycia-dabnem-carey,alycia-dabnem-carey222_118,person,tensor([0.9362]),0.24981975555419922
pins_alycia-dabnem-carey,alycia-dabnem-carey173_67,person,tensor([0.9008]),0.2555532455444336
pins_alycia-dabnem-carey,alycia-dabnem-carey173_67,person,tensor([0.4580]),0.2555532455444336
pins_alycia-dabnem-carey,alycia-dabnem-carey173_67,toothbrush,tensor([0.4540]),0.2555532455444336
pins_alycia-dabnem-carey,alycia-dabnem-carey60_177,person,tensor([0.7319]),0.25228452682495117
pins_alycia-dabnem-carey,alycia-dabnem-carey60_177,person,tensor([0.4465]),0.25228452682495117
pins_alycia-dabnem-carey,alycia-dabnem-carey208_100,person,tensor([0.9428]),0.25211548805236816
pins_alycia-dabnem-carey,alycia-dabnem-carey227_132,person,tensor([0.9477]),0.2633335590362549
pins_alycia-dabnem-carey,alycia-dabnem-carey227_132,person,tensor([0.2896]),0.2633335590362549
pins_alycia-dabnem-carey,alycia-dabnem-carey114_16,person,tensor([0.8949]),0.26189255714416504
pins_alycia-dabnem-carey,alycia-dabnem-carey171_66,person,tensor([0.9126]),0.2724447250366211
pins_alycia-dabnem-carey,alycia-dabnem-carey92_203,person,tensor([0.6941]),0.24995040893554688
pins_alycia-dabnem-carey,alycia-dabnem-carey5_168,person,tensor([0.9487]),0.24990153312683105
pins_alycia-dabnem-carey,alycia-dabnem-carey168_62,person,tensor([0.9038]),0.25469088554382324
pins_alycia-dabnem-carey,alycia-dabnem-carey174_68,person,tensor([0.9316]),0.2568843364715576
pins_alycia-dabnem-carey,alycia-dabnem-carey139_38,person,tensor([0.4406]),0.2481396198272705
pins_alycia-dabnem-carey,alycia-dabnem-carey72_188,person,tensor([0.5378]),0.2608985900878906
pins_alycia-dabnem-carey,alycia-dabnem-carey241_143,person,tensor([0.9566]),0.25440239906311035
pins_alycia-dabnem-carey,alycia-dabnem-carey201_94,person,tensor([0.7826]),0.2601287364959717
pins_alycia-dabnem-carey,alycia-dabnem-carey182_76,person,tensor([0.7586]),0.25343942642211914
pins_alycia-dabnem-carey,alycia-dabnem-carey182_76,person,tensor([0.7392]),0.25343942642211914
pins_alycia-dabnem-carey,alycia-dabnem-carey240_142,person,tensor([0.4682]),0.26014041900634766
pins_alycia-dabnem-carey,alycia-dabnem-carey240_142,person,tensor([0.4140]),0.26014041900634766
pins_alycia-dabnem-carey,alycia-dabnem-carey25_148,person,tensor([0.9426]),0.25339651107788086
pins_alycia-dabnem-carey,alycia-dabnem-carey192_85,person,tensor([0.9383]),0.25037264823913574
pins_alycia-dabnem-carey,alycia-dabnem-carey36_158,person,tensor([0.9506]),0.2537705898284912
pins_alycia-dabnem-carey,alycia-dabnem-carey166_60,person,tensor([0.9476]),0.26686930656433105
pins_alycia-dabnem-carey,alycia-dabnem-carey232_138,person,tensor([0.8202]),0.25182271003723145
pins_alycia-dabnem-carey,alycia-dabnem-carey126_26,person,tensor([0.8934]),0.2535877227783203
pins_alycia-dabnem-carey,alycia-dabnem-carey95_206,person,tensor([0.9524]),0.25061893463134766
pins_alycia-dabnem-carey,alycia-dabnem-carey105_8,person,tensor([0.9215]),0.2507898807525635
pins_alycia-dabnem-carey,alycia-dabnem-carey57_174,person,tensor([0.8659]),0.25152087211608887
pins_alycia-dabnem-carey,alycia-dabnem-carey123_24,person,tensor([0.9524]),0.255598783493042
pins_alycia-dabnem-carey,alycia-dabnem-carey207_99,person,tensor([0.9552]),0.23971939086914062
pins_alycia-dabnem-carey,alycia-dabnem-carey153_48,person,tensor([0.9325]),0.21258878707885742
pins_alycia-dabnem-carey,alycia-dabnem-carey79_191,person,tensor([0.7386]),0.26745152473449707
pins_alycia-dabnem-carey,alycia-dabnem-carey79_191,person,tensor([0.5983]),0.26745152473449707
pins_alycia-dabnem-carey,alycia-dabnem-carey28_150,person,tensor([0.8608]),0.26113057136535645
pins_alycia-dabnem-carey,alycia-dabnem-carey107_10,person,tensor([0.9300]),0.25319981575012207
pins_alycia-dabnem-carey,alycia-dabnem-carey158_53,person,tensor([0.9460]),0.2633633613586426
pins_alycia-dabnem-carey,alycia-dabnem-carey219_114,person,tensor([0.9506]),0.2558445930480957
pins_alycia-dabnem-carey,alycia-dabnem-carey94_205,person,tensor([0.4315]),0.24974751472473145
pins_alycia-dabnem-carey,alycia-dabnem-carey89_199,person,tensor([0.9316]),0.2539346218109131
pins_alycia-dabnem-carey,alycia-dabnem-carey87_198,person,tensor([0.9331]),0.23945975303649902
pins_alycia-dabnem-carey,alycia-dabnem-carey18_73,person,tensor([0.9132]),0.2726860046386719
pins_alycia-dabnem-carey,alycia-dabnem-carey76_189,person,tensor([0.9516]),0.23948907852172852
pins_alycia-dabnem-carey,alycia-dabnem-carey109_12,person,tensor([0.9467]),0.25138044357299805
pins_alycia-dabnem-carey,alycia-dabnem-carey119_19,person,tensor([0.9020]),0.4124178886413574
pins_alycia-dabnem-carey,alycia-dabnem-carey1_1,person,tensor([0.9401]),0.2678506374359131
pins_alycia-dabnem-carey,alycia-dabnem-carey1_1,person,tensor([0.4090]),0.2678506374359131
pins_alycia-dabnem-carey,alycia-dabnem-carey19_82,person,tensor([0.9557]),0.2944049835205078
pins_alycia-dabnem-carey,alycia-dabnem-carey148_44,person,tensor([0.8918]),0.5401582717895508
pins_alycia-dabnem-carey,alycia-dabnem-carey235_140,person,tensor([0.9102]),0.29166340827941895
pins_alycia-dabnem-carey,alycia-dabnem-carey247_146,person,tensor([0.9511]),0.30719923973083496
pins_alycia-dabnem-carey,alycia-dabnem-carey100_3,person,tensor([0.9502]),0.3181755542755127
pins_alycia-dabnem-carey,alycia-dabnem-carey7_185,person,tensor([0.8657]),0.7271780967712402
pins_alycia-dabnem-carey,alycia-dabnem-carey7_185,person,tensor([0.5131]),0.7271780967712402
pins_alycia-dabnem-carey,alycia-dabnem-carey10_2,person,tensor([0.9584]),0.27808332443237305
pins_alycia-dabnem-carey,alycia-dabnem-carey208_102,person,tensor([0.9522]),0.257631778717041
pins_alycia-dabnem-carey,alycia-dabnem-carey163_59,person,tensor([0.9384]),0.24750852584838867
pins_alycia-dabnem-carey,alycia-dabnem-carey147_43,person,tensor([0.9291]),0.26384544372558594
pins_alycia-dabnem-carey,alycia-dabnem-carey35_157,person,tensor([0.9278]),0.2626333236694336
pins_alycia-dabnem-carey,alycia-dabnem-carey154_49,person,tensor([0.9343]),0.25139856338500977
pins_alycia-dabnem-carey,alycia-dabnem-carey124_25,person,tensor([0.8840]),0.2485215663909912
pins_alycia-dabnem-carey,alycia-dabnem-carey78_190,person,tensor([0.9326]),0.25868964195251465
pins_alycia-dabnem-carey,alycia-dabnem-carey176_70,person,tensor([0.9462]),0.24986886978149414
pins_alycia-dabnem-carey,alycia-dabnem-carey90_201,person,tensor([0.9505]),0.26203107833862305
pins_alycia-dabnem-carey,alycia-dabnem-carey157_52,person,tensor([0.6603]),0.248734712600708
pins_alycia-dabnem-carey,alycia-dabnem-carey157_52,person,tensor([0.5618]),0.248734712600708
pins_alycia-dabnem-carey,alycia-dabnem-carey39_159,person,tensor([0.8322]),0.24790191650390625
pins_alycia-dabnem-carey,alycia-dabnem-carey29_151,person,tensor([0.9318]),0.26160120964050293
pins_alycia-dabnem-carey,alycia-dabnem-carey120_21,person,tensor([0.9520]),0.2687795162200928
pins_Dwayne-Johnson,Dwayne-Johnson31_1660,person,tensor([0.9070]),0.2592008113861084
pins_Dwayne-Johnson,Dwayne-Johnson4_1665,person,tensor([0.7930]),0.2576267719268799
pins_Dwayne-Johnson,Dwayne-Johnson16_1601,person,tensor([0.9540]),0.25045228004455566
pins_Dwayne-Johnson,Dwayne-Johnson17_1607,person,tensor([0.9172]),0.23255276679992676
pins_Dwayne-Johnson,Dwayne-Johnson111_1569,person,tensor([0.5576]),0.269542932510376
pins_Dwayne-Johnson,Dwayne-Johnson123_1577,person,tensor([0.7325]),0.2673780918121338
pins_Dwayne-Johnson,Dwayne-Johnson38_1664,person,tensor([0.8202]),0.21422791481018066
pins_Dwayne-Johnson,Dwayne-Johnson38_1664,person,tensor([0.5276]),0.21422791481018066
pins_Dwayne-Johnson,Dwayne-Johnson22_1638,person,tensor([0.9053]),0.2609364986419678
pins_Dwayne-Johnson,Dwayne-Johnson190_1617,person,tensor([0.9372]),0.25205397605895996
pins_Dwayne-Johnson,Dwayne-Johnson129_1580,person,tensor([0.9391]),0.25579833984375
pins_Dwayne-Johnson,Dwayne-Johnson101_1560,person,tensor([0.4221]),0.2623324394226074
pins_Dwayne-Johnson,Dwayne-Johnson94_1696,person,tensor([0.9510]),0.2420635223388672
pins_Dwayne-Johnson,Dwayne-Johnson164_1604,person,tensor([0.9111]),0.25295305252075195
pins_Dwayne-Johnson,Dwayne-Johnson207_1627,person,tensor([0.8321]),0.2526741027832031
pins_Dwayne-Johnson,Dwayne-Johnson229_1645,person,tensor([0.7961]),0.25589466094970703
