celebrity,original_image,yolo_bounding_box,face_extracted,prediction_time
pins_Brenton-Thwaites,Brenton-Thwaites93_931-,Brenton-Thwaites93_931-person-nn-bb-15.547982215881348-0.40084218978881836-145.3568878173828-154.84158325195312,0,5.176040172576904
pins_Brenton-Thwaites,Brenton-Thwaites85_923-,Brenton-Thwaites85_923-person-nn-bb-0.0-0.121422678232193-245.20547485351562-264.9190979003906,1,4.748739004135132
pins_Brenton-Thwaites,Brenton-Thwaites190_813-,Brenton-Thwaites190_813-person-nn-bb-0.0-0.0-174.0-182.27090454101562,1,4.2753705978393555
pins_Brenton-Thwaites,Brenton-Thwaites13_759-,Brenton-Thwaites13_759-person-nn-bb-3.356496810913086-0.2311660796403885-97.84392547607422-107.55477142333984,0,4.788419008255005
pins_Brenton-Thwaites,Brenton-Thwaites206_827-,Brenton-Thwaites206_827-person-nn-bb-0.1122768446803093-0.0043464661575853825-88.05657958984375-106.98773193359375,0,4.94022274017334
pins_Brenton-Thwaites,Brenton-Thwaites30_872-,Brenton-Thwaites30_872-person-nn-bb-7.074428081512451-0.2941091060638428-142.965576171875-155.0,0,4.936375141143799
pins_Brenton-Thwaites,Brenton-Thwaites235_857-,Brenton-Thwaites235_857-person-nn-bb-0.4769043028354645-0.03724060207605362-122.0-126.98979187011719,1,4.578777551651001
pins_Brenton-Thwaites,Brenton-Thwaites194_816-,Brenton-Thwaites194_816-person-nn-bb-0.7282987236976624-0.8864070773124695-185.9357147216797-220.1588897705078,0,0.0
pins_Brenton-Thwaites,Brenton-Thwaites129_758-,Brenton-Thwaites129_758-person-nn-bb-0.0-0.0-302.0-317.5234375,1,4.259063482284546
pins_Brenton-Thwaites,Brenton-Thwaites69_907-,Brenton-Thwaites69_907-person-nn-bb-0.0-0.0-174.0-184.0,1,4.267979383468628
pins_Brenton-Thwaites,Brenton-Thwaites138_766-,Brenton-Thwaites138_766-person-nn-bb-0.5974352359771729-0.0-204.06732177734375-222.03094482421875,0,4.44081449508667
pins_Brenton-Thwaites,Brenton-Thwaites58_896-,Brenton-Thwaites58_896-person-nn-bb-10.9630765914917-0.0-429.9838562011719-463.0,1,4.536946535110474
pins_Brenton-Thwaites,Brenton-Thwaites25_867-,Brenton-Thwaites25_867-person-nn-bb-0.0-0.09147071838378906-208.75941467285156-218.67462158203125,1,4.329222202301025
pins_Brenton-Thwaites,Brenton-Thwaites124_752-,Brenton-Thwaites124_752-person-nn-bb-11.972553253173828-0.008430218324065208-120.71658325195312-127.71101379394531,0,4.8330652713775635
pins_Brenton-Thwaites,Brenton-Thwaites219_834-,Brenton-Thwaites219_834-person-nn-bb-0.0-0.3187469244003296-112.29063415527344-153.90869140625,0,5.669828176498413
pins_Brenton-Thwaites,Brenton-Thwaites195_817-,Brenton-Thwaites195_817-person-nn-bb-6.98979377746582-0.0-136.86936950683594-153.87173461914062,0,5.176216125488281
pins_Brenton-Thwaites,Brenton-Thwaites57_895-,Brenton-Thwaites57_895-person-nn-bb-66.8381576538086-0.9029280543327332-436.0-459.722900390625,0,5.57421612739563
pins_Brenton-Thwaites,Brenton-Thwaites9_927-,Brenton-Thwaites9_927-person-nn-bb-0.0-0.19887657463550568-98.33432006835938-108.0,0,4.764120817184448
pins_Brenton-Thwaites,Brenton-Thwaites210_831-,Brenton-Thwaites210_831-person-nn-bb-0.0-0.0-173.6979522705078-181.78570556640625,0,4.519928932189941
pins_Brenton-Thwaites,Brenton-Thwaites153_780-,Brenton-Thwaites153_780-person-nn-bb-0.0-0.0-224.49948120117188-267.1036376953125,0,4.780659198760986
pins_Brenton-Thwaites,Brenton-Thwaites224_848-,Brenton-Thwaites224_848-person-nn-bb-0.0-0.16359753906726837-129.23690795898438-152.68406677246094,1,4.795774698257446
pins_Brenton-Thwaites,Brenton-Thwaites37_877-,Brenton-Thwaites37_877-person-nn-bb-7.407670021057129-0.3182434141635895-174.26904296875-180.7120361328125,1,4.729759454727173
pins_Brenton-Thwaites,Brenton-Thwaites203_825-,Brenton-Thwaites203_825-person-nn-bb-0.760871946811676-0.0-210.2113800048828-220.70277404785156,0,4.594587087631226
pins_Brenton-Thwaites,Brenton-Thwaites84_922-,Brenton-Thwaites84_922-person-nn-bb-0.0-0.05205559730529785-173.65379333496094-182.69239807128906,0,4.22423529624939
pins_Brenton-Thwaites,Brenton-Thwaites225_849-,Brenton-Thwaites225_849-person-nn-bb-9.932212829589844-0.0-302.0-316.0,0,4.366323947906494
pins_Brenton-Thwaites,Brenton-Thwaites52_892-,Brenton-Thwaites52_892-person-nn-bb-0.0-0.24166126549243927-166.6549530029297-184.0,0,4.535871982574463
pins_Brenton-Thwaites,Brenton-Thwaites236_858-,Brenton-Thwaites236_858-person-nn-bb-0.7560430765151978-0.0-101.62528228759766-106.628662109375,0,4.325172185897827
pins_Brenton-Thwaites,Brenton-Thwaites14_768-,Brenton-Thwaites14_768-person-nn-bb-0.0-0.2812483012676239-100.20478820800781-107.29275512695312,0,4.614189624786377
pins_Brenton-Thwaites,Brenton-Thwaites114_744-,Brenton-Thwaites114_744-person-nn-bb-12.439308166503906-0.18059206008911133-99.56906127929688-105.65940856933594,0,5.214735269546509
pins_Brenton-Thwaites,Brenton-Thwaites219_841-,Brenton-Thwaites219_841-person-nn-bb-0.0-0.15617871284484863-107.03972625732422-152.7559814453125,0,6.381016731262207
pins_Brenton-Thwaites,Brenton-Thwaites154_781-,Brenton-Thwaites154_781-person-nn-bb-0.0-0.0-301.8774108886719-316.0,0,4.4562554359436035
pins_Brenton-Thwaites,Brenton-Thwaites104_735-,Brenton-Thwaites104_735-person-nn-bb-8.04918098449707-0.05332805961370468-209.0-219.6851806640625,0,4.467512130737305
pins_Brenton-Thwaites,Brenton-Thwaites151_778-,Brenton-Thwaites151_778-person-nn-bb-0.0-0.0-295.001220703125-313.7519836425781,0,4.3860087394714355
pins_amber-heard,amber-heard133_248-,amber-heard133_248-person-nn-bb-44.916534423828125-0.22172671556472778-251.0-263.1367492675781,0,5.166470050811768
pins_amber-heard,amber-heard17_280-,amber-heard17_280-person-nn-bb-0.0-0.0-145.81727600097656-152.58250427246094,0,4.294989585876465
pins_amber-heard,amber-heard116_229-,amber-heard116_229-person-nn-bb-0.0-0.0-320.68304443359375-380.0,1,4.85893988609314
pins_amber-heard,amber-heard223_332-,amber-heard223_332-person-nn-bb-7.357086658477783-0.6658180952072144-121.52703094482422-127.3026123046875,0,4.5524513721466064
pins_amber-heard,amber-heard219_327-,amber-heard219_327-person-nn-bb-0.0-0.5038201212882996-365.0-385.32196044921875,1,4.631240606307983
pins_amber-heard,amber-heard186_294-,amber-heard186_294-person-nn-bb-0.18161430954933167-0.0-101.57839965820312-108.0,0,4.643026113510132
pins_amber-heard,amber-heard150_264-,amber-heard150_264-person-nn-bb-0.204559326171875-0.0-119.8104019165039-127.738525390625,1,4.447892665863037
pins_amber-heard,amber-heard16_273-,amber-heard16_273-person-nn-bb-13.41476058959961-2.0604305267333984-211.98342895507812-220.89520263671875,1,4.8304970264434814
pins_amber-heard,amber-heard78_406-,amber-heard78_406-person-nn-bb-0.0-0.0-356.7117614746094-383.9854431152344,1,4.360536813735962
pins_amber-heard,amber-heard24_345-,amber-heard24_345-person-nn-bb-0.0-0.0-364.1559753417969-381.6001281738281,0,4.434684753417969
pins_amber-heard,amber-heard126_240-,amber-heard126_240-person-nn-bb-0.0-0.022838115692138672-120.70738220214844-155.0,0,5.1675214767456055
pins_amber-heard,amber-heard18_287-,amber-heard18_287-person-nn-bb-0.0-0.15326184034347534-433.9509582519531-462.0,1,4.668653726577759
pins_amber-heard,amber-heard200_311-,amber-heard200_311-person-nn-bb-0.0-0.0-249.31326293945312-260.4873352050781,1,4.533908367156982
pins_amber-heard,amber-heard19_298-,amber-heard19_298-person-nn-bb-0.0-0.0-145.217041015625-154.0,0,4.5071120262146
pins_amber-heard,amber-heard153_266-,amber-heard153_266-person-nn-bb-0.0-0.17046356201171875-299.4081115722656-320.0,0,4.62336540222168
pins_amber-heard,amber-heard161_275-,amber-heard161_275-person-nn-bb-37.11658477783203-0.6281516551971436-173.72669982910156-182.62319946289062,0,5.320312261581421
pins_amber-heard,amber-heard63_391-,amber-heard63_391-person-nn-bb-0.0-0.0011415481567382812-249.10855102539062-266.0,1,4.3407142162323
pins_amber-heard,amber-heard171_281-,amber-heard171_281-person-nn-bb-0.0-0.0-257.66900634765625-320.0,0,5.155029296875
pins_amber-heard,amber-heard114_227-,amber-heard114_227-person-nn-bb-0.0-0.0-207.14573669433594-225.0,0,4.514564037322998
pins_amber-heard,amber-heard99_428-,amber-heard99_428-person-nn-bb-24.355974197387695-31.598690032958984-208.47280883789062-219.19351196289062,0,4.41912055015564
pins_amber-heard,amber-heard222_331-,amber-heard222_331-person-nn-bb-0.0-0.0-384.1198425292969-463.0,1,5.30197811126709
pins_amber-heard,amber-heard243_349-,amber-heard243_349-person-nn-bb-1.3620191812515259-0.31536537408828735-248.41909790039062-262.73138427734375,1,4.5365846157073975
pins_amber-heard,amber-heard203_313-,amber-heard203_313-person-nn-bb-0.14109496772289276-33.912452697753906-121.0-127.91960144042969,0,0.0
pins_amber-heard,amber-heard119_232-,amber-heard119_232-person-nn-bb-0.0-0.0-173.18649291992188-184.0,1,4.3359785079956055
pins_amber-heard,amber-heard131_246-,amber-heard131_246-person-nn-bb-0.0-0.0-300.54681396484375-319.45599365234375,0,4.2639076709747314
pins_amber-heard,amber-heard51_380-,amber-heard51_380-person-nn-bb-0.0-0.0-430.7738342285156-462.2947082519531,1,4.374269723892212
pins_amber-heard,amber-heard240_346-,amber-heard240_346-person-nn-bb-0.0-0.0-297.0511169433594-315.3919372558594,1,4.3493287563323975
pins_amber-heard,amber-heard132_247-,amber-heard132_247-person-nn-bb-0.0-0.29243773221969604-121.88151550292969-126.7804946899414,0,4.277541637420654
pins_amber-heard,amber-heard91_420-,amber-heard91_420-person-nn-bb-9.243865966796875-0.06459808349609375-299.71453857421875-318.7978820800781,0,4.57649040222168
pins_amber-heard,amber-heard203_313-,amber-heard203_313-person-nn-bb-0.0-0.18134155869483948-94.06948852539062-124.01136779785156,0,0.0
pins_amber-heard,amber-heard149_262-,amber-heard149_262-person-nn-bb-0.19107341766357422-0.14285075664520264-119.32929992675781-181.9841766357422,0,0.0
pins_amber-heard,amber-heard173_283-,amber-heard173_283-person-nn-bb-0.0-0.0-207.99020385742188-223.4674835205078,1,4.420886039733887
pins_amber-heard,amber-heard159_272-,amber-heard159_272-person-nn-bb-0.0-0.14437787234783173-119.38279724121094-127.73479461669922,0,4.4459779262542725
pins_amber-heard,amber-heard119_232-,amber-heard119_232-person-nn-bb-0.0-0.0-172.7529754638672-180.8189239501953,1,4.3159027099609375
pins_amber-heard,amber-heard50_379-,amber-heard50_379-person-nn-bb-0.0-0.2653656005859375-298.7046203613281-315.92822265625,1,4.615983963012695
pins_amber-heard,amber-heard64_392-,amber-heard64_392-person-nn-bb-0.0-0.0-174.0-185.0,1,4.669323205947876
pins_amber-heard,amber-heard194_303-,amber-heard194_303-person-nn-bb-0.3525460958480835-0.0061823842115700245-120.91243743896484-126.0,0,4.399240732192993
pins_amber-heard,amber-heard156_269-,amber-heard156_269-person-nn-bb-0.0-0.0-300.78363037109375-320.0,1,4.654545068740845
pins_amber-heard,amber-heard135_250-,amber-heard135_250-person-nn-bb-0.0-8.186126708984375-364.3127136230469-385.05718994140625,0,4.587589502334595
pins_amber-heard,amber-heard125_239-,amber-heard125_239-person-nn-bb-0.0-2.4653244018554688-347.34222412109375-504.4682312011719,0,5.825952053070068
pins_amber-heard,amber-heard195_304-,amber-heard195_304-person-nn-bb-6.902993679046631-0.4834880828857422-204.89236450195312-219.17312622070312,1,4.489224672317505
pins_amber-heard,amber-heard209_318-,amber-heard209_318-person-nn-bb-0.0-0.0-121.4584732055664-128.0,0,4.301210403442383
pins_amber-heard,amber-heard102_216-,amber-heard102_216-person-nn-bb-0.0-0.0-550.0-666.4570922851562,0,4.93419075012207
pins_amber-heard,amber-heard178_286-,amber-heard178_286-person-nn-bb-0.0-0.0-174.0-183.6559295654297,1,4.31081485748291
pins_amber-heard,amber-heard136_251-,amber-heard136_251-person-nn-bb-0.0-0.0-362.8029479980469-386.8509826660156,1,4.394037485122681
pins_amber-heard,amber-heard193_302-,amber-heard193_302-person-nn-bb-16.73591423034668-0.0-101.92887878417969-106.63507080078125,0,5.178863286972046
pins_amber-heard,amber-heard216_325-,amber-heard216_325-person-nn-bb-0.2459680140018463-0.0-358.2515869140625-387.0,1,4.796245098114014
pins_amber-heard,amber-heard196_305-,amber-heard196_305-person-nn-bb-0.0-0.0-209.0-220.01161193847656,0,4.643619775772095
pins_amber-heard,amber-heard52_382-,amber-heard52_382-person-nn-bb-0.0-2.8418936729431152-101.69873046875-107.5135498046875,0,0.0
pins_amber-heard,amber-heard128_242-,amber-heard128_242-person-nn-bb-0.091888427734375-0.0-300.90521240234375-315.44281005859375,1,4.201296091079712
pins_amber-heard,amber-heard231_339-,amber-heard231_339-person-nn-bb-0.0-0.0-220.62159729003906-261.87066650390625,0,4.806678533554077
pins_amber-heard,amber-heard86_414-,amber-heard86_414-person-nn-bb-0.0-0.1803131103515625-296.9864501953125-316.66064453125,1,4.579590082168579
pins_amber-heard,amber-heard217_326-,amber-heard217_326-person-nn-bb-0.0-0.0-350.86767578125-382.2355651855469,0,4.737825870513916
pins_amber-heard,amber-heard236_341-,amber-heard236_341-person-nn-bb-0.09015694260597229-0.0-250.242431640625-266.0,1,4.664551258087158
pins_amber-heard,amber-heard154_267-,amber-heard154_267-person-nn-bb-0.0-0.0-334.6957092285156-385.2362060546875,1,4.62116265296936
pins_amber-heard,amber-heard53_383-,amber-heard53_383-person-nn-bb-0.0-0.31069183349609375-301.7128601074219-320.0,1,4.302322149276733
pins_amber-heard,amber-heard201_312-,amber-heard201_312-person-nn-bb-0.0-0.0-145.19729614257812-154.0,0,4.543377876281738
pins_amber-heard,amber-heard141_256-,amber-heard141_256-person-nn-bb-0.0-4.608616828918457-495.2779846191406-547.0,0,4.7715654373168945
pins_amber-heard,amber-heard147_261-,amber-heard147_261-person-nn-bb-1.002913236618042-0.0-244.0-264.0,1,4.393310785293579
pins_amber-heard,amber-heard214_323-,amber-heard214_323-person-nn-bb-28.54283332824707-2.1162450313568115-146.0-153.8572998046875,0,5.275720119476318
pins_amber-heard,amber-heard164_277-,amber-heard164_277-person-nn-bb-0.13467732071876526-0.0-250.7362518310547-266.0,1,4.607882976531982
pins_amber-heard,amber-heard37_364-,amber-heard37_364-person-nn-bb-0.0-0.0-208.28480529785156-221.0,1,4.585827112197876
pins_amber-heard,amber-heard107_220-,amber-heard107_220-person-nn-bb-6.378901958465576-0.27921226620674133-208.0087890625-221.0,1,4.439557790756226
pins_amber-heard,amber-heard163_276-,amber-heard163_276-person-nn-bb-5.193600177764893-0.0-497.0-556.311279296875,1,4.632996082305908
pins_amber-heard,amber-heard39_366-,amber-heard39_366-person-nn-bb-0.0-2.8579695224761963-548.81787109375-659.1416625976562,0,5.030930519104004
pins_amber-heard,amber-heard83_411-,amber-heard83_411-person-nn-bb-0.0-2.0866241455078125-302.0-313.8907775878906,1,4.255968809127808
pins_amber-heard,amber-heard199_308-,amber-heard199_308-person-nn-bb-0.0-0.0-251.0-261.77215576171875,0,4.4980456829071045
pins_amber-heard,amber-heard204_314-,amber-heard204_314-person-nn-bb-0.064056396484375-0.0-295.9902038574219-320.0,1,4.8149802684783936
pins_amber-heard,amber-heard242_348-,amber-heard242_348-person-nn-bb-0.0-0.578615665435791-120.65995788574219-129.0,0,4.268334865570068
pins_amber-heard,amber-heard215_324-,amber-heard215_324-person-nn-bb-0.0-0.0-337.6231689453125-387.0,1,4.914044141769409
pins_amber-heard,amber-heard9_418-,amber-heard9_418-person-nn-bb-0.0-0.0-301.7598571777344-319.090087890625,0,4.490057468414307
pins_amber-heard,amber-heard208_317-,amber-heard208_317-person-nn-bb-0.0-0.0-433.0289001464844-550.8984375,0,5.155471324920654
pins_amber-heard,amber-heard245_351-,amber-heard245_351-person-nn-bb-0.0-0.0-142.54502868652344-155.0,1,4.455091714859009
pins_amber-heard,amber-heard0_211-,amber-heard0_211-person-nn-bb-0.0-0.0-465.6918640136719-554.0,1,4.8530592918396
pins_amber-heard,amber-heard115_228-,amber-heard115_228-person-nn-bb-0.0-0.0-101.33870697021484-108.0,0,4.641554832458496
pins_amber-heard,amber-heard188_296-,amber-heard188_296-person-nn-bb-0.0-0.08013992756605148-172.63845825195312-184.0,0,4.795266628265381
pins_amber-heard,amber-heard32_362-,amber-heard32_362-person-nn-bb-25.108192443847656-0.6089594960212708-120.85685729980469-127.84144592285156,0,0.0
pins_amber-heard,amber-heard47_375-,amber-heard47_375-person-nn-bb-1.7728984355926514-0.0-209.31210327148438-214.90321350097656,1,4.3702216148376465
pins_amber-heard,amber-heard60_388-,amber-heard60_388-person-nn-bb-0.0-2.0537657737731934-145.6364288330078-185.0,1,5.5421223640441895
pins_amber-heard,amber-heard45_373-,amber-heard45_373-person-nn-bb-0.0-0.0-145.63735961914062-152.8592529296875,1,4.224219799041748
pins_amber-heard,amber-heard249_354-,amber-heard249_354-person-nn-bb-0.0-0.5447196960449219-208.1424560546875-221.0,1,4.272397994995117
pins_amber-heard,amber-heard211_321-,amber-heard211_321-person-nn-bb-0.0-0.0-118.31097412109375-128.86415100097656,0,0.0
pins_amber-heard,amber-heard4_367-,amber-heard4_367-person-nn-bb-0.0-0.4975754916667938-249.2791748046875-265.05413818359375,1,4.623835563659668
pins_amber-heard,amber-heard146_260-,amber-heard146_260-person-nn-bb-0.016968537122011185-0.0-174.7193145751953-183.78610229492188,1,4.532707691192627
pins_amber-heard,amber-heard132_247-,amber-heard132_247-person-nn-bb-0.03699340671300888-0.005307006649672985-121.81844329833984-126.14794921875,0,4.453194856643677
pins_amber-heard,amber-heard244_350-,amber-heard244_350-person-nn-bb-0.0-0.0-173.8634033203125-185.0,1,4.575451850891113
pins_amber-heard,amber-heard22_328-,amber-heard22_328-person-nn-bb-0.0-0.8299136757850647-364.7394714355469-384.5718994140625,1,4.526076316833496
pins_amber-heard,amber-heard121_235-,amber-heard121_235-person-nn-bb-0.0-0.444230854511261-174.22177124023438-184.0,1,4.547738313674927
pins_amber-heard,amber-heard1_212-,amber-heard1_212-person-nn-bb-0.0-0.0-300.1700744628906-317.8677062988281,1,4.348689079284668
pins_amber-heard,amber-heard31_361-,amber-heard31_361-person-nn-bb-0.0-0.0-121.59256744384766-125.8674087524414,1,4.164553165435791
pins_amber-heard,amber-heard138_252-,amber-heard138_252-person-nn-bb-0.0-2.5015869140625-297.6748962402344-318.7064514160156,0,4.260446548461914
pins_amber-heard,amber-heard101_215-,amber-heard101_215-person-nn-bb-0.0-0.0-434.8544006347656-456.0,1,4.257493019104004
pins_amber-heard,amber-heard97_426-,amber-heard97_426-person-nn-bb-0.0-0.0-249.3189239501953-262.18853759765625,0,4.466977119445801
pins_amber-heard,amber-heard100_214-,amber-heard100_214-person-nn-bb-0.0-0.5438290238380432-485.54736328125-553.270263671875,1,4.636476993560791
pins_amber-heard,amber-heard46_374-,amber-heard46_374-person-nn-bb-0.0-0.0-238.51736450195312-263.5755615234375,1,4.77691125869751
pins_amber-heard,amber-heard88_416-,amber-heard88_416-person-nn-bb-0.08503418415784836-0.08684692531824112-77.55130004882812-107.17292022705078,0,5.885595798492432
pins_amber-heard,amber-heard55_385-,amber-heard55_385-person-nn-bb-1.2077142000198364-0.8749865889549255-361.953857421875-387.0,0,4.3389503955841064
pins_amber-heard,amber-heard74_403-,amber-heard74_403-person-nn-bb-60.65861129760742-15.953727722167969-174.42442321777344-182.63209533691406,0,6.378004550933838
pins_amber-heard,amber-heard79_407-,amber-heard79_407-person-nn-bb-0.0-0.0-208.7699737548828-221.0,1,4.485435247421265
pins_amber-heard,amber-heard23_338-,amber-heard23_338-person-nn-bb-0.0-0.0-299.321044921875-316.590087890625,0,0.0
pins_amber-heard,amber-heard8_408-,amber-heard8_408-person-nn-bb-0.0-0.0-350.3194580078125-380.1730041503906,1,4.402591705322266
pins_amber-heard,amber-heard227_335-,amber-heard227_335-person-nn-bb-0.0-0.0-211.99859619140625-221.0,0,4.247473955154419
pins_amber-heard,amber-heard210_320-,amber-heard210_320-person-nn-bb-0.0-0.32074737548828125-300.012939453125-317.06658935546875,0,4.628988742828369
pins_amber-heard,amber-heard61_389-,amber-heard61_389-person-nn-bb-0.0-0.0-208.07672119140625-219.6550750732422,0,4.551581382751465
pins_amber-heard,amber-heard95_424-,amber-heard95_424-person-nn-bb-0.25203925371170044-0.0-120.15306091308594-129.0,1,4.652038812637329
pins_amber-heard,amber-heard125_239-,amber-heard125_239-person-nn-bb-0.3436434268951416-1.0993825197219849-523.1793823242188-502.25726318359375,1,4.704365968704224
pins_amber-heard,amber-heard214_323-,amber-heard214_323-person-nn-bb-0.0-0.5814308524131775-146.0-152.482666015625,1,4.159929037094116
pins_amber-heard,amber-heard198_307-,amber-heard198_307-person-nn-bb-0.0-0.0-250.4378662109375-266.0,1,4.282361030578613
pins_amber-heard,amber-heard232_340-,amber-heard232_340-person-nn-bb-12.396601676940918-1.2280367612838745-483.96343994140625-550.6807861328125,0,4.708523750305176
pins_amber-heard,amber-heard27_357-,amber-heard27_357-person-nn-bb-0.0-0.46802470088005066-425.6230163574219-453.48394775390625,1,4.399293899536133
pins_amber-heard,amber-heard168_279-,amber-heard168_279-person-nn-bb-0.0-1.0181649923324585-142.01588439941406-217.85133361816406,0,6.673394203186035
pins_amber-heard,amber-heard90_419-,amber-heard90_419-person-nn-bb-0.0-0.17383123934268951-208.87124633789062-220.09945678710938,1,4.4457783699035645
pins_amber-heard,amber-heard186_294-,amber-heard186_294-person-nn-bb-0.0-0.0-100.68374633789062-108.0,0,4.326305866241455
pins_amber-heard,amber-heard52_381-,amber-heard52_381-person-nn-bb-19.31991958618164-1.158137559890747-101.63308715820312-107.515380859375,0,5.258354187011719
pins_amber-heard,amber-heard109_222-,amber-heard109_222-person-nn-bb-0.0-0.0-207.42742919921875-219.20184326171875,1,4.305182456970215
pins_amber-heard,amber-heard62_390-,amber-heard62_390-person-nn-bb-0.05890798568725586-0.0-206.00389099121094-220.0543212890625,1,4.395886421203613
pins_amber-heard,amber-heard155_268-,amber-heard155_268-person-nn-bb-1.7234587669372559-0.043905213475227356-196.38864135742188-260.23675537109375,0,5.51123571395874
pins_amber-heard,amber-heard82_410-,amber-heard82_410-person-nn-bb-0.0-0.2699551582336426-172.94924926757812-183.86068725585938,1,4.39703106880188
pins_amber-heard,amber-heard237_342-,amber-heard237_342-person-nn-bb-0.0-0.0-364.381591796875-384.2513732910156,1,4.525867223739624
pins_amber-heard,amber-heard10_213-,amber-heard10_213-person-nn-bb-0.2948875427246094-0.0-174.30885314941406-182.11631774902344,1,4.287167310714722
pins_amber-heard,amber-heard43_371-,amber-heard43_371-person-nn-bb-0.0-0.18871060013771057-251.0-266.0,1,4.577589988708496
pins_amber-heard,amber-heard93_422-,amber-heard93_422-person-nn-bb-0.06538109481334686-0.07626257091760635-120.31224060058594-129.0,1,4.718347549438477
pins_amber-heard,amber-heard151_265-,amber-heard151_265-person-nn-bb-0.0-0.0-89.68815612792969-107.25823211669922,0,5.094670295715332
pins_amber-heard,amber-heard167_278-,amber-heard167_278-person-nn-bb-0.0-0.0-212.0-220.66737365722656,1,4.575624942779541
pins_amber-heard,amber-heard134_249-,amber-heard134_249-person-nn-bb-0.0-0.21965503692626953-174.7640380859375-182.67396545410156,1,4.419672012329102
pins_amber-heard,amber-heard66_394-,amber-heard66_394-person-nn-bb-0.0-0.06270503997802734-145.91256713867188-151.70289611816406,0,4.193168640136719
pins_amber-heard,amber-heard72_401-,amber-heard72_401-person-nn-bb-0.0-0.0-302.0-315.7796936035156,1,4.223799228668213
pins_amber-heard,amber-heard190_299-,amber-heard190_299-person-nn-bb-0.0-0.0-365.0-380.0,1,4.246994495391846
pins_amber-heard,amber-heard94_423-,amber-heard94_423-person-nn-bb-0.0-0.70782470703125-298.967529296875-316.2435302734375,1,4.645173072814941
pins_amber-heard,amber-heard140_255-,amber-heard140_255-person-nn-bb-0.0-0.0-144.14427185058594-153.30612182617188,0,4.513905763626099
pins_amber-heard,amber-heard42_370-,amber-heard42_370-person-nn-bb-0.4736187160015106-0.0-217.3414764404297-241.55209350585938,0,4.842246055603027
pins_amber-heard,amber-heard44_372-,amber-heard44_372-person-nn-bb-0.0-0.0-249.9267120361328-265.622802734375,1,4.720956087112427
pins_amber-heard,amber-heard144_258-,amber-heard144_258-person-nn-bb-14.716055870056152-0.5400925874710083-509.50177001953125-555.7681274414062,1,4.887530326843262
pins_amber-heard,amber-heard205_315-,amber-heard205_315-person-nn-bb-0.0-0.0-205.42189025878906-222.68516540527344,1,4.597832679748535
pins_amber-heard,amber-heard175_284-,amber-heard175_284-person-nn-bb-0.0-0.17435741424560547-174.17477416992188-183.29080200195312,1,4.2936177253723145
pins_amber-heard,amber-heard145_259-,amber-heard145_259-person-nn-bb-0.0-0.0-550.0-666.6494750976562,1,4.8941802978515625
pins_amber-heard,amber-heard96_425-,amber-heard96_425-person-nn-bb-0.0-0.0-145.26573181152344-153.1350860595703,1,4.2772510051727295
pins_amber-heard,amber-heard11_223-,amber-heard11_223-person-nn-bb-0.0-0.0-365.0-384.556396484375,1,4.28883695602417
pins_amber-heard,amber-heard189_297-,amber-heard189_297-person-nn-bb-0.0-0.0-433.0278625488281-460.0771179199219,1,4.598761558532715
pins_amber-heard,amber-heard41_369-,amber-heard41_369-person-nn-bb-0.0-0.0-302.0-317.2518310546875,1,4.528346538543701
pins_amber-heard,amber-heard105_219-,amber-heard105_219-person-nn-bb-0.039253998547792435-0.0-175.0-184.0,1,4.221700668334961
pins_amber-heard,amber-heard117_230-,amber-heard117_230-person-nn-bb-13.85965347290039-0.39207935333251953-173.74440002441406-183.84915161132812,1,4.674271821975708
pins_amber-heard,amber-heard221_330-,amber-heard221_330-person-nn-bb-0.0-0.0-141.1034698486328-154.0,0,4.469556570053101
pins_amber-heard,amber-heard241_347-,amber-heard241_347-person-nn-bb-0.0-0.0-290.53814697265625-320.0,1,4.541677474975586
pins_amber-heard,amber-heard239_344-,amber-heard239_344-person-nn-bb-29.177631378173828-0.4634067714214325-361.71856689453125-382.2213439941406,1,4.934851408004761
pins_amber-heard,amber-heard228_336-,amber-heard228_336-person-nn-bb-0.0-0.0-207.2864227294922-221.0,0,4.406591415405273
pins_amber-heard,amber-heard129_243-,amber-heard129_243-person-nn-bb-0.0-0.0-205.8482666015625-221.0,1,4.449917316436768
pins_amber-heard,amber-heard183_291-,amber-heard183_291-person-nn-bb-0.0-0.477853387594223-120.1106948852539-128.0,1,4.393656253814697
pins_amber-heard,amber-heard25_355-,amber-heard25_355-person-nn-bb-0.0-0.0-417.0-462.0,1,4.879857540130615
pins_amber-heard,amber-heard180_288-,amber-heard180_288-person-nn-bb-2.955460548400879-0.4637380838394165-76.14530181884766-108.0,0,6.463202953338623
pins_amber-heard,amber-heard71_400-,amber-heard71_400-person-nn-bb-0.0-0.3474492132663727-245.2334747314453-265.0934143066406,1,4.37812614440918
pins_amber-heard,amber-heard67_395-,amber-heard67_395-person-nn-bb-0.0-0.03707122802734375-301.85369873046875-320.0,1,4.302628517150879
pins_amber-heard,amber-heard213_322-,amber-heard213_322-person-nn-bb-4.925247669219971-0.5569360256195068-250.161865234375-262.3048095703125,0,4.430608034133911
pins_amber-heard,amber-heard29_359-,amber-heard29_359-person-nn-bb-0.0-0.09472513198852539-173.6539764404297-182.40464782714844,1,4.346332550048828
pins_amber-heard,amber-heard123_237-,amber-heard123_237-person-nn-bb-0.0-0.6984015703201294-292.5929870605469-463.0,0,6.432560443878174
